LinkID,FNode,Enode,Lanes,LinkType,RoadRank,RoadType,RoadNo,RoadName,RoadUse,MultiLink,Connect,MaxSpeed,Rvehicle,RestWeight,RestHeight,Length,MedianType,PaveType,SafetyZone,Intersect,SpeedBump,Curvature,Crosswalk,RWayCross,Shoulder,PocketLane,Averheight,SigLight,SlopePer,SlopeDeg,VulService,ConService,Remark,geometry
L233014280,N233016360,N233016970,3,4,6,일반도로,,남양중앙로,1,0,0,50,모두통행가능,0.0,0.0,74.073,4,1,0,0,0,5748.508,0.0,0,0,0,0,,-2.845,-1.629,1,0,,"LINESTRING Z (308065.779 4120046.813 76.628, 308066.266 4120045.165 76.618, 308067.065 4120042.276 76.492, 308067.864 4120039.388 76.366, 308067.928 4120039.159 76.356, 308068.748 4120036.276 76.218, 308069.202 4120034.68 76.142, 308069.463 4120033.763 76.098, 308070.271 4120030.877 75.968, 308070.886 4120028.679 75.869, 308071.698 4120025.793 75.748, 308072.048 4120024.548 75.696, 308072.857 4120021.661 75.582, 308073.313 4120020.034 75.518, 308074.096 4120017.14 75.419, 308074.559 4120015.428 75.361, 308075.362 4120012.539 75.276, 308076.019 4120010.169 75.205, 308076.822 4120007.28 75.132, 308077.596 4120004.492 75.061, 308078.416 4120001.607 74.993, 308078.431 4120001.554 74.992, 308079.059 4119998.917 74.931, 308084.946 4119979.112 74.573, 308085.948 4119975.54 74.521)"
L233014290,N233016970,N233015570,3,4,6,일반도로,,남양중앙로,1,0,0,50,모두통행가능,0.0,0.0,21.341,,1,0,0,0,712.978,1.0,0,0,0,0,007,0.295,0.169,1,0,,"LINESTRING Z (308085.948 4119975.54 74.521, 308086.95 4119971.968 74.47, 308088.002 4119968.765 74.441, 308089.473 4119964.781 74.561, 308090.794 4119960.895 74.571, 308092.044 4119957.22 74.58, 308092.074 4119957.13 74.58, 308092.696 4119955.3 74.584)"
L233014300,N233016350,N233016340,1,4,6,일반도로,,남양로786번길,1,0,0,50,모두통행가능,0.0,0.0,39.062,,1,0,0,0,586.426,1.0,0,0,0,0,,-4.155,-2.379,1,0,,"LINESTRING Z (308064.606 4120051.165 76.885, 308051.679 4120047.092 76.623, 308048.852 4120046.214 76.528, 308045.886 4120045.409 76.389, 308043.18 4120044.678 76.24, 308040.474 4120043.949 76.081, 308037.769 4120043.221 75.914, 308035.069 4120042.486 75.749, 308032.383 4120041.75 75.588, 308030.556 4120041.252 75.475, 308028.547 4120040.704 75.352, 308027.089 4120040.306 75.262)"
L233014310,N233016350,N233016360,3,4,6,일반도로,,,1,0,0,50,모두통행가능,0.0,0.0,4.507,4,1,0,3,0,172.117,0.0,0,0,0,0,,-5.702,-3.263,1,0,,"LINESTRING Z (308064.606 4120051.165 76.885, 308065.405 4120048.276 76.756, 308065.779 4120046.813 76.628)"
L233014320,N233015670,N233017180,3,4,6,일반도로,,역골중앙로,1,0,0,50,모두통행가능,0.0,0.0,60.483,5,1,0,0,0,313.018,0.0,0,0,0,0,,6.261,3.583,1,0,중앙분리대/봉,"LINESTRING Z (307310.498 4120057.904 64.782, 307310.979 4120057.57 64.804, 307312.891 4120056.345 64.901, 307313.503 4120055.953 64.932, 307314.024 4120055.62 64.958, 307316.568 4120054.039 65.122, 307316.825 4120053.879 65.138, 307319.43 4120052.399 65.302, 307319.74 4120052.223 65.322, 307322.377 4120050.805 65.498, 307323.043 4120050.447 65.542, 307324.974 4120049.419 65.678, 307327.367 4120048.21 65.84, 307329.561 4120047.203 65.977, 307331.785 4120046.2 66.143, 307334.451 4120045.017 66.329, 307337.158 4120043.856 66.52, 307339.912 4120042.702 66.706, 307342.682 4120041.565 66.902, 307343.192 4120041.356 66.938, 307345.964 4120040.226 67.128, 307346.458 4120040.024 67.162, 307349.227 4120038.888 67.369, 307350.422 4120038.397 67.459, 307353.192 4120037.263 67.656, 307354.201 4120036.849 67.728, 307356.979 4120035.737 67.941, 307358.304 4120035.207 68.043, 307361.077 4120034.083 68.257, 307362.437 4120033.532 68.362, 307365.202 4120032.386 68.569)"
L233014330,N233017180,N233017160,2,4,6,일반도로,,역골중앙로,1,0,0,50,모두통행가능,0.0,0.0,29.151,5,1,0,0,0,2207.976,0.0,0,0,0,0,,6.628,3.792,1,0,중앙분리대/봉,"LINESTRING Z (307365.202 4120032.386 68.569, 307366.916 4120031.675 68.696, 307367.643 4120031.374 68.75, 307370.416 4120030.249 68.963, 307372.728 4120029.312 69.141, 307375.496 4120028.172 69.337, 307377.258 4120027.447 69.461, 307380.035 4120026.331 69.665, 307382.119 4120025.494 69.819, 307384.886 4120024.35 70.013, 307387.267 4120023.366 70.18, 307390.018 4120022.182 70.361, 307392.149 4120021.265 70.501)"
L233014340,N233017160,N233017150,3,4,6,일반도로,,역골중앙로,1,0,0,50,모두통행가능,0.0,0.0,41.712,5,1,0,0,0,152.704,0.0,0,0,1,0,,6.425,3.676,1,0,중앙분리대/봉,"LINESTRING Z (307392.149 4120021.265 70.501, 307394.917 4120020.126 70.693, 307396.971 4120019.28 70.835, 307399.724 4120018.101 71.022, 307401.713 4120017.249 71.158, 307404.453 4120016.045 71.358, 307406.301 4120015.232 71.494, 307409.049 4120014.043 71.686, 307410.551 4120013.393 71.791, 307412.956 4120012.261 71.959, 307415.3 4120011.08 72.127, 307417.639 4120009.752 72.301, 307419.865 4120008.464 72.467, 307422.078 4120007.071 72.631, 307424.406 4120005.508 72.809, 307426.775 4120003.91 72.99, 307429.151 4120002.287 73.181)"
L233014350,N233017750,N233015300,2,4,6,일반도로,,역골중앙로,1,0,0,50,모두통행가능,0.0,0.0,130.415,,1,0,0,0,196.084,1.0,0,0,0,0,007,3.978,2.278,1,0,,"LINESTRING Z (307435.169 4119998.014 73.669, 307437.085 4119996.522 73.834, 307439.108 4119994.873 74.009, 307441.032 4119993.221 74.169, 307442.893 4119991.608 74.318, 307444.714 4119989.971 74.469, 307446.379 4119988.369 74.608, 307447.995 4119986.783 74.735, 307450.075 4119984.628 74.91, 307450.121 4119984.581 74.913, 307452.141 4119982.369 75.073, 307452.359 4119982.13 75.091, 307454.337 4119979.881 75.265, 307454.404 4119979.805 75.271, 307456.21 4119977.524 75.435, 307458.065 4119975.231 75.598, 307459.93 4119972.887 75.77, 307460.533 4119972.129 75.825, 307462.347 4119969.745 75.992, 307462.701 4119969.278 76.024, 307464.074 4119967.382 76.155, 307465.428 4119965.37 76.289, 307467.028 4119962.838 76.457, 307467.155 4119962.638 76.47, 307468.508 4119960.419 76.607, 307469.777 4119958.215 76.743, 307471.263 4119955.613 76.887, 307471.39 4119955.389 76.9, 307472.746 4119952.812 77.031, 307474.066 4119950.163 77.16, 307475.281 4119947.584 77.28, 307476.12 4119945.694 77.355, 307477.182 4119943.174 77.46, 307478.224 4119940.518 77.552, 307479.286 4119937.788 77.657, 307480.322 4119935.096 77.756, 307481.27 4119932.386 77.849, 307482.286 4119929.564 77.944, 307482.319 4119929.471 77.947, 307483.329 4119926.647 78.035, 307483.763 4119925.433 78.073, 307484.772 4119922.609 78.152, 307485.457 4119920.69 78.206, 307486.451 4119917.86 78.281, 307486.871 4119916.667 78.313, 307487.873 4119913.841 78.381, 307488.127 4119913.127 78.398, 307489.127 4119910.299 78.467, 307489.67 4119908.764 78.505, 307490.679 4119905.939 78.569, 307491.237 4119904.348 78.6, 307491.937 4119902.352 78.639, 307492.912 4119899.516 78.674, 307493.886 4119896.68 78.721, 307494.861 4119893.843 78.767, 307495.562 4119891.805 78.801, 307496.287 4119888.894 78.829, 307497.011 4119885.983 78.857)"
L233014360,N233016590,N233015730,1,4,6,일반도로,,역골중앙로,1,0,0,30,모두통행가능,0.0,0.0,10.84,,1,3,0,0,9999999.0,1.0,0,0,0,0,007,-2.989,-1.712,1,0,생활보호구역,"LINESTRING Z (307559.192 4120059.044 63.461, 307569.916 4120060.628 63.137)"
L233014370,N233015730,N233017240,1,4,6,일반도로,,역골동로,1,0,0,50,모두통행가능,0.0,0.0,25.762,,1,0,0,0,6144.153,0.0,0,0,0,0,,5.108,2.924,1,0,,"LINESTRING Z (307569.916 4120060.628 63.137, 307570.539 4120056.61 63.355, 307570.915 4120054.098 63.484, 307573.634 4120035.969 64.41, 307573.749 4120035.151 64.453)"
L233014380,N233017240,N233016380,2,4,6,일반도로,,역골동로,1,0,0,50,모두통행가능,0.0,0.0,35.821,,1,0,0,0,3009.946,1.0,0,0,1,0,007,5.407,3.095,1,0,,"LINESTRING Z (307573.749 4120035.151 64.453, 307575.496 4120022.776 65.093, 307576.088 4120018.447 65.324, 307578.598 4119999.658 66.39)"
L233014390,N233015730,N233016440,1,1,6,일반도로,,,1,0,0,30,모두통행가능,0.0,0.0,4.384,,1,0,1,0,9999999.0,0.0,0,0,0,0,006,0.593,0.34,1,0,,"LINESTRING Z (307569.916 4120060.628 63.137, 307574.253 4120061.269 63.163)"
L233014400,N233015720,N233017190,1,4,6,일반도로,,역골중앙로41번길,1,0,0,50,모두통행가능,0.0,0.0,57.673,,1,0,0,0,48100.163,1.0,0,0,0,0,,-0.94,-0.538,1,0,,"LINESTRING Z (307306.186 4120060.972 64.54, 307293.555 4120051.048 64.537, 307291.197 4120049.194 64.496, 307290.925 4120048.98 64.492, 307288.603 4120047.153 64.463, 307286.283 4120045.35 64.429, 307283.97 4120043.532 64.388, 307281.649 4120041.716 64.354, 307279.332 4120039.901 64.326, 307277.014 4120038.086 64.299, 307274.702 4120036.271 64.256, 307272.386 4120034.454 64.21, 307270.058 4120032.636 64.167, 307267.736 4120030.831 64.122, 307265.419 4120029.017 64.075, 307263.119 4120027.203 64.035, 307260.807 4120025.373 63.998)"
L233014410,N233017190,N233015640,2,4,6,일반도로,,역골중앙로100번길',1,0,0,50,모두통행가능,0.0,0.0,90.576,,1,0,0,0,863.559,1.0,0,0,1,0,,-0.103,-0.059,1,0,,"LINESTRING Z (307260.807 4120025.373 63.998, 307258.775 4120023.78 63.964, 307256.874 4120022.293 63.933, 307255.253 4120021.025 63.91, 307253.64 4120019.766 63.884, 307253.63 4120019.758 63.884, 307251.476 4120018.074 63.849, 307249.307 4120016.379 63.814, 307247.143 4120014.684 63.783, 307244.982 4120012.988 63.75, 307242.825 4120011.286 63.718, 307240.664 4120009.586 63.692, 307238.502 4120007.887 63.668, 307236.341 4120006.188 63.649, 307234.18 4120004.489 63.633, 307232.018 4120002.795 63.625, 307230.052 4120001.248 63.618, 307228.084 4119999.692 63.606, 307226.089 4119998.128 63.593, 307224.096 4119996.565 63.583, 307222.103 4119995 63.574, 307219.821 4119993.197 63.568, 307219.814 4119993.192 63.568, 307218.615 4119992.247 63.567, 307217.409 4119991.298 63.568, 307215.512 4119989.806 63.593, 307213.616 4119988.312 63.6, 307212.529 4119987.456 63.611, 307211.444 4119986.602 63.618, 307209.579 4119985.125 63.625, 307208.791 4119984.5 63.626, 307206.977 4119983.076 63.634, 307205.184 4119981.672 63.642, 307203.38 4119980.261 63.638, 307202.14 4119979.262 63.617, 307201.001 4119978.293 63.643, 307198.918 4119976.134 63.693, 307196.836 4119973.975 63.744, 307194.754 4119971.816 63.794, 307193.109 4119969.957 63.836, 307191.15 4119967.704 63.905)"
L233014420,N233015720,N233015670,3,1,6,일반도로,,,1,0,0,50,모두통행가능,0.0,0.0,5.292,5,1,0,3,0,124.793,0.0,0,0,0,0,,4.573,2.618,1,0,중앙분리대/봉,"LINESTRING Z (307306.186 4120060.972 64.54, 307308.037 4120059.616 64.668, 307310.498 4120057.904 64.782)"
L233014430,N233015690,N233015760,3,1,6,일반도로,,,1,0,0,50,모두통행가능,0.0,0.0,5.832,5,1,0,3,0,141.353,0.0,0,0,0,0,,-5.745,-3.288,1,0,중앙분리대/봉,"LINESTRING Z (307318.718 4120063.83 64.877, 307318.14 4120064.189 64.843, 307315.632 4120065.829 64.712, 307313.788 4120066.944 64.542)"
L233014440,N233015690,N233015700,1,4,6,일반도로,,역골중앙로100번길,1,0,0,60,모두통행가능,0.0,0.0,118.001,,1,0,0,0,12362.332,2.0,0,0,0,0,,-3.31,-1.896,1,0,,"LINESTRING Z (307318.718 4120063.83 64.877, 307330.564 4120072.874 64.599, 307332.351 4120074.259 64.56, 307333.78 4120075.372 64.529, 307335.255 4120076.471 64.496, 307337.542 4120078.24 64.427, 307339.821 4120080.013 64.361, 307342.089 4120081.786 64.305, 307344.356 4120083.561 64.25, 307346.624 4120085.348 64.182, 307348.903 4120087.14 64.103, 307351.178 4120088.918 64.021, 307353.449 4120090.695 63.934, 307355.722 4120092.481 63.846, 307357.991 4120094.267 63.763, 307360.254 4120096.039 63.669, 307362.524 4120097.838 63.575, 307364.793 4120099.623 63.478, 307367.069 4120101.403 63.379, 307369.337 4120103.18 63.27, 307371.606 4120104.964 63.148, 307373.875 4120106.744 63.029, 307375.845 4120108.293 62.929, 307377.813 4120109.825 62.827, 307380.069 4120111.598 62.704, 307382.322 4120113.368 62.585, 307384.583 4120115.143 62.46, 307386.841 4120116.914 62.338, 307389.096 4120118.682 62.218, 307391.348 4120120.459 62.098, 307393.603 4120122.237 61.975, 307395.862 4120124.007 61.852, 307398.113 4120125.782 61.726, 307400.394 4120127.571 61.59, 307402.756 4120129.421 61.461, 307405.116 4120131.269 61.333, 307407.476 4120133.116 61.204, 307409.836 4120134.964 61.075, 307411.733 4120136.45 60.971)"
L233014450,N233015680,N233015730,1,1,6,일반도로,,,1,0,0,50,모두통행가능,0.0,0.0,3.597,,1,0,1,0,9999999.0,0.0,0,0,0,0,006,4.754,2.722,1,0,,"LINESTRING Z (307569.365 4120064.183 62.966, 307569.916 4120060.628 63.137)"
L233014460,N233015750,N233016420,1,4,6,일반도로,,역골중앙로100번길,1,0,0,30,모두통행가능,0.0,0.0,10.866,,1,3,0,0,9999999.0,1.0,0,0,0,0,,0.304,0.174,1,0,생활보호구역,"LINESTRING Z (307420.647 4120129.629 60.818, 307413.938 4120138.177 60.851)"
L233014470,N233015700,N233015100,1,4,6,일반도로,,역골중앙로100번길,1,0,0,30,모두통행가능,0.0,0.0,10.898,,1,3,0,0,9999999.0,1.0,0,0,0,0,,-1.386,-0.794,1,0,생활보호구역,"LINESTRING Z (307411.733 4120136.45 60.971, 307418.746 4120128.108 60.82)"
L233014480,N233015700,N233016420,1,1,6,일반도로,,,1,0,0,60,모두통행가능,0.0,0.0,2.801,,1,0,3,0,12921.781,0.0,0,0,0,0,,-4.285,-2.453,1,0,,"LINESTRING Z (307411.733 4120136.45 60.971, 307412.195 4120136.812 60.946, 307413.938 4120138.177 60.851)"
L233014490,N233016420,N233015090,1,1,6,일반도로,,,1,0,0,60,모두통행가능,0.0,0.0,5.842,,1,0,3,0,9999999.0,0.0,0,0,0,0,,0.12,0.069,1,0,,"LINESTRING Z (307413.938 4120138.177 60.851, 307410.331 4120142.773 60.858)"
L233014500,N233016420,N233015170,1,4,6,일반도로,,역골중앙로100번길,1,0,0,60,모두통행가능,0.0,0.0,62.729,,1,0,0,0,355.287,1.0,0,0,0,0,,-4.338,-2.484,1,0,,"LINESTRING Z (307413.938 4120138.177 60.851, 307414.555 4120138.66 60.817, 307416.915 4120140.508 60.689, 307419.275 4120142.356 60.56, 307421.635 4120144.203 60.431, 307423.073 4120145.33 60.352, 307425.273 4120146.993 60.262, 307427.519 4120148.656 60.166, 307429.786 4120150.308 60.057, 307432.06 4120151.91 59.94, 307434.398 4120153.487 59.809, 307436.696 4120155.028 59.683, 307438.997 4120156.592 59.565, 307441.324 4120158.147 59.439, 307443.678 4120159.675 59.298, 307446.022 4120161.173 59.152, 307448.395 4120162.66 59.005, 307450.767 4120164.11 58.844, 307453.135 4120165.565 58.696, 307455.509 4120167.029 58.55, 307457.582 4120168.282 58.416, 307459.659 4120169.524 58.286, 307462.29 4120170.958 58.158, 307464.922 4120172.393 58.03, 307466.019 4120172.991 58.13)"
L233014510,N233015130,N233015760,2,4,6,일반도로,,역골중앙로100번길,1,0,0,60,모두통행가능,0.0,0.0,119.758,,1,0,0,0,23397.836,2.0,0,0,0,0,,2.975,1.704,1,0,,"LINESTRING Z (307407.971 4120140.924 60.979, 307405.612 4120139.075 61.1, 307403.253 4120137.227 61.221, 307400.893 4120135.378 61.342, 307399.223 4120134.068 61.428, 307397.169 4120132.462 61.554, 307395.11 4120130.838 61.677, 307393.062 4120129.233 61.8, 307391.008 4120127.63 61.921, 307388.943 4120126.029 62.035, 307386.895 4120124.424 62.145, 307384.841 4120122.826 62.259, 307382.803 4120121.232 62.374, 307380.752 4120119.618 62.489, 307378.702 4120118.014 62.597, 307376.648 4120116.411 62.705, 307374.6 4120114.809 62.812, 307372.332 4120113.022 62.929, 307370.062 4120111.242 63.05, 307367.788 4120109.455 63.169, 307365.518 4120107.67 63.27, 307363.249 4120105.888 63.386, 307360.977 4120104.108 63.498, 307358.704 4120102.323 63.602, 307356.432 4120100.539 63.696, 307354.154 4120098.757 63.776, 307351.884 4120096.973 63.866, 307349.614 4120095.187 63.95, 307347.357 4120093.4 64.034, 307345.081 4120091.609 64.108, 307342.811 4120089.82 64.18, 307340.541 4120088.033 64.248, 307338.263 4120086.245 64.303, 307335.993 4120084.466 64.354, 307334.264 4120083.105 64.4, 307332.521 4120081.739 64.449, 307330.806 4120080.405 64.491, 307329.409 4120079.256 64.522, 307328.338 4120078.376 64.545, 307313.788 4120066.944 64.542)"
L233014520,N233015130,N233015700,1,1,6,일반도로,,,1,0,0,60,모두통행가능,0.0,0.0,5.845,,1,0,3,0,9999999.0,0.0,0,0,0,0,,-0.137,-0.078,1,0,,"LINESTRING Z (307407.971 4120140.924 60.979, 307411.733 4120136.45 60.971)"
L233014530,N233015110,N233015140,1,4,6,일반도로,,역골중앙로100번길,1,0,0,30,모두통행가능,0.0,0.0,11.492,,1,3,0,0,9999999.0,1.0,0,0,0,0,,-2.932,-1.68,1,0,생활보호구역,"LINESTRING Z (307474.405 4120164.479 58.44, 307468.598 4120174.397 58.103)"
L233014540,N233015170,N233015120,1,4,6,일반도로,,역골중앙로100번길,1,0,0,30,모두통행가능,0.0,0.0,11.591,,1,3,0,0,9999999.0,1.0,0,0,0,0,,1.078,0.618,1,0,생활보호구역,"LINESTRING Z (307466.019 4120172.991 58.13, 307471.975 4120163.047 58.255)"
L233014550,N233015170,N233015140,1,1,6,일반도로,,,1,0,0,60,모두통행가능,0.0,0.0,2.937,,1,0,3,0,4958.338,0.0,0,0,0,0,,-0.919,-0.527,1,0,,"LINESTRING Z (307466.019 4120172.991 58.13, 307467.553 4120173.827 57.903, 307468.598 4120174.397 58.103)"
L233014560,N233015140,N233015910,1,4,6,일반도로,,역골중앙로100번길,1,0,0,60,모두통행가능,0.0,0.0,86.145,,1,0,0,0,355.633,1.0,0,0,0,0,,-2.752,-1.577,1,0,,"LINESTRING Z (307468.598 4120174.397 58.103, 307470.185 4120175.262 57.775, 307472.817 4120176.696 57.648, 307475.449 4120178.131 57.52, 307476.458 4120178.681 57.471, 307478.976 4120179.916 57.365, 307481.494 4120181.15 57.255, 307484.014 4120182.38 57.147, 307486.545 4120183.603 57.04, 307489.087 4120184.808 56.936, 307491.651 4120185.988 56.828, 307494.213 4120187.142 56.721, 307496.776 4120188.285 56.619, 307499.359 4120189.422 56.524, 307501.942 4120190.535 56.436, 307504.542 4120191.624 56.343, 307507.145 4120192.679 56.254, 307509.759 4120193.711 56.156, 307512.389 4120194.727 56.04, 307515.046 4120195.745 55.92, 307517.839 4120196.772 55.791, 307520.656 4120197.773 55.717, 307523.485 4120198.77 55.667, 307523.496 4120198.774 55.667, 307526.314 4120199.721 55.641, 307529.153 4120200.671 55.641, 307531.985 4120201.605 55.638, 307534.807 4120202.542 55.613, 307548.352 4120206.409 55.732)"
L233014570,N233015140,N233015180,1,1,6,일반도로,,,1,0,0,60,모두통행가능,0.0,0.0,5.889,,1,0,3,0,9999999.0,0.0,0,0,0,0,,-2.938,-1.683,1,0,,"LINESTRING Z (307468.598 4120174.397 58.103, 307465.622 4120179.479 57.93)"
L233014580,N233015150,N233015090,2,4,6,일반도로,,역골중앙로100번길,1,0,0,60,모두통행가능,0.0,0.0,63.472,,1,0,0,0,362.072,1.0,0,0,0,0,,4.397,2.518,1,0,,"LINESTRING Z (307462.979 4120178.066 58.067, 307460.336 4120176.653 58.203, 307457.694 4120175.24 58.34, 307456.743 4120174.731 58.389, 307454.397 4120173.312 58.521, 307452.059 4120171.893 58.652, 307449.763 4120170.472 58.791, 307447.435 4120169.039 58.926, 307445.106 4120167.59 59.064, 307442.814 4120166.141 59.203, 307440.52 4120164.651 59.33, 307438.254 4120163.156 59.448, 307435.98 4120161.64 59.573, 307433.715 4120160.121 59.696, 307431.469 4120158.596 59.816, 307429.543 4120157.283 59.909, 307427.631 4120155.946 60.011, 307425.547 4120154.476 60.103, 307423.482 4120152.995 60.195, 307422.127 4120152.017 60.253, 307419.768 4120150.169 60.374, 307417.409 4120148.32 60.495, 307415.05 4120146.471 60.616, 307412.69 4120144.622 60.737, 307410.331 4120142.773 60.858)"
L233014590,N233015150,N233015170,1,1,6,일반도로,,,1,0,0,60,모두통행가능,0.0,0.0,5.916,,1,0,3,0,9999999.0,0.0,0,0,0,0,,1.065,0.61,1,0,,"LINESTRING Z (307462.979 4120178.066 58.067, 307466.019 4120172.991 58.13)"
L233014600,N233015180,N233015150,2,1,6,일반도로,,,1,0,0,60,모두통행가능,0.0,0.0,2.997,,1,0,3,0,9999999.0,0.0,0,0,0,0,,4.571,2.617,1,0,,"LINESTRING Z (307465.622 4120179.479 57.93, 307462.979 4120178.066 58.067)"
L233014610,N233015910,N233017430,2,4,6,일반도로,,역곡동로,1,0,0,50,모두통행가능,0.0,0.0,13.834,,1,0,0,0,2140.239,1.0,0,0,0,0,007,4.135,2.368,1,0,,"LINESTRING Z (307548.352 4120206.409 55.732, 307548.399 4120206.105 55.743, 307548.766 4120203.546 55.847, 307549.135 4120201.225 55.942, 307549.488 4120198.983 56.035, 307549.827 4120196.821 56.126, 307550.151 4120194.739 56.216, 307550.461 4120192.736 56.304)"
L233014620,N233017430,N233017450,2,4,6,일반도로,,역곡동로,1,0,0,50,모두통행가능,0.0,0.0,20.834,5,1,0,0,0,1270.308,0.0,0,0,0,0,,4.795,2.745,1,0,중앙분리대/봉,"LINESTRING Z (307550.461 4120192.736 56.304, 307550.756 4120190.813 56.39, 307551.036 4120188.969 56.475, 307551.391 4120186.669 56.585, 307551.82 4120183.913 56.72, 307552.24 4120181.185 56.854, 307552.733 4120178.23 57.005, 307552.759 4120178.073 57.013, 307553.238 4120175.115 57.158, 307553.717 4120172.157 57.303)"
L233014630,N233017450,N233017470,2,4,6,일반도로,,역공동로,1,0,0,50,모두통행가능,0.0,0.0,14.075,5,1,0,0,0,1015.828,0.0,0,0,0,0,,5.201,2.977,1,0,중앙분리대/봉,"LINESTRING Z (307553.717 4120172.157 57.303, 307553.913 4120170.95 57.362, 307554.372 4120167.99 57.52, 307554.831 4120165.029 57.678, 307554.964 4120164.17 57.724, 307555.452 4120161.214 57.879, 307555.939 4120158.258 58.035)"
L233014640,N233017470,N233017500,2,4,6,일반도로,,역골동로,1,0,0,50,모두통행가능,0.0,0.0,8.056,5,1,0,0,0,1164.521,0.0,0,0,0,0,,5.288,3.027,1,0,중앙분리대/봉,"LINESTRING Z (307555.939 4120158.258 58.035, 307556.008 4120157.839 58.057, 307556.489 4120154.882 58.218, 307556.969 4120151.925 58.379, 307556.992 4120151.784 58.387, 307557.22 4120150.304 58.461)"
L233014650,N233017500,N233017230,2,4,6,일반도로,,역골동로,1,0,0,50,모두통행가능,0.0,0.0,2.997,5,1,0,0,0,9999999.0,0.0,0,0,0,0,,4.972,2.846,1,0,중앙분리대/봉,"LINESTRING Z (307557.22 4120150.304 58.461, 307557.448 4120148.823 58.536, 307557.676 4120147.342 58.61)"
